ZipCode,EstimatedCombinedRate,,,,
50158,0.07,,,,
50160,0.07,,,,
50161,0.07,,,,
50162,0.07,,,,
50163,0.07,,,,
50164,0.07,,,,
50165,0.07,,,,
50166,0.06,,,,
50167,0.06,,,,
50168,0.07,,,,
50169,0.06,,,,
50170,0.07,,,,
50171,0.07,,,,
50173,0.07,,,,
50174,0.07,,,,
50201,0.07,,,,
50206,0.07,,,,
50207,0.07,,,,
50208,0.07,,,,
50210,0.06,,,,
50211,0.07,,,,
50212,0.07,,,,
50213,0.07,,,,
50214,0.07,,,,
50216,0.07,,,,
50217,0.07,,,,
50218,0.07,,,,
50219,0.07,,,,
50220,0.07,,,,
50222,0.07,,,,
50223,0.07,,,,
50225,0.07,,,,
50226,0.07,,,,
50227,0.07,,,,
50228,0.07,,,,
50229,0.06,,,,
50230,0.07,,,,
50231,0.07,,,,
50232,0.07,,,,
50233,0.06,,,,
50234,0.07,,,,
50235,0.07,,,,
50236,0.07,,,,
50237,0.06,,,,
50238,0.07,,,,
50239,0.07,,,,
50240,0.07,,,,
50241,0.06,,,,
50242,0.07,,,,
50243,0.07,,,,
50244,0.07,,,,
50246,0.07,,,,
50247,0.07,,,,
50248,0.07,,,,
50249,0.07,,,,
50250,0.07,,,,
50251,0.07,,,,
50252,0.06,,,,
50254,0.07,,,,
50255,0.07,,,,
50256,0.07,,,,
50257,0.07,,,,
50258,0.07,,,,
50259,0.07,,,,
50261,0.06,,,,
50262,0.07,,,,
50263,0.06,,,,
50264,0.07,,,,
50265,0.06,,,,
50266,0.06,,,,
50268,0.07,,,,
50269,0.07,,,,
50271,0.07,,,,
50272,0.07,,,,
50273,0.07,,,,
50274,0.07,,,,
50275,0.06,,,,
50276,0.06,,,,
50277,0.07,,,,
50278,0.07,,,,
50301,0.06,,,,
50302,0.06,,,,
50303,0.06,,,,
50304,0.06,,,,
50305,0.06,,,,
50306,0.06,,,,
50307,0.06,,,,
50308,0.06,,,,
50309,0.06,,,,
50310,0.06,,,,
50311,0.06,,,,
50312,0.06,,,,
50313,0.06,,,,
50314,0.06,,,,
50315,0.06,,,,
50316,0.06,,,,
50317,0.06,,,,
50318,0.06,,,,
50319,0.06,,,,
50320,0.06,,,,
50321,0.06,,,,
50322,0.06,,,,
50323,0.06,,,,
50324,0.06,,,,
50325,0.06,,,,
50327,0.06,,,,
50328,0.06,,,,
50329,0.06,,,,
50330,0.06,,,,
50331,0.06,,,,
50332,0.06,,,,
50334,0.06,,,,
50335,0.06,,,,
50336,0.06,,,,
50339,0.06,,,,
50340,0.06,,,,
50359,0.06,,,,
50360,0.06,,,,
50361,0.06,,,,
50362,0.06,,,,
50363,0.06,,,,
50364,0.06,,,,
50367,0.06,,,,
50368,0.06,,,,
50369,0.06,,,,
50380,0.06,,,,
50381,0.06,,,,
50391,0.06,,,,
50392,0.06,,,,
50393,0.06,,,,
50394,0.06,,,,
50395,0.06,,,,
50396,0.06,,,,
50398,0.06,,,,
50401,0.07,,,,
50402,0.07,,,,
50420,0.07,,,,
50421,0.07,,,,
50423,0.07,,,,
50424,0.07,,,,
50426,0.07,,,,
50427,0.07,,,,
50428,0.07,,,,
50430,0.07,,,,
50431,0.07,,,,
50432,0.07,,,,
50433,0.07,,,,
50434,0.07,,,,
50435,0.07,,,,
50436,0.07,,,,
50438,0.07,,,,
50439,0.07,,,,
50440,0.07,,,,
50441,0.07,,,,
50444,0.07,,,,
50446,0.07,,,,
50447,0.07,,,,
50448,0.07,,,,
50449,0.07,,,,
50450,0.07,,,,
50451,0.07,,,,
50452,0.07,,,,
50453,0.07,,,,
50454,0.07,,,,
50455,0.07,,,,
50456,0.07,,,,
50457,0.07,,,,
50458,0.07,,,,
50459,0.07,,,,
50460,0.07,,,,
50461,0.07,,,,
50464,0.07,,,,
50465,0.07,,,,
50466,0.07,,,,
50467,0.07,,,,
50468,0.07,,,,
50469,0.07,,,,
50470,0.07,,,,
50471,0.07,,,,
50472,0.07,,,,
50473,0.07,,,,
50475,0.07,,,,
50476,0.07,,,,
50477,0.07,,,,
50478,0.07,,,,
50479,0.07,,,,
50480,0.07,,,,
50481,0.07,,,,
50482,0.07,,,,
50483,0.07,,,,
50484,0.07,,,,
50501,0.07,,,,
50510,0.07,,,,
50511,0.07,,,,
50514,0.07,,,,
50515,0.07,,,,
50516,0.07,,,,
50517,0.07,,,,
50518,0.07,,,,
50519,0.07,,,,
50520,0.07,,,,
50521,0.07,,,,
50522,0.07,,,,
50523,0.07,,,,
50524,0.07,,,,
50525,0.07,,,,
50526,0.07,,,,
50527,0.07,,,,
50528,0.07,,,,
50529,0.07,,,,
50530,0.07,,,,
50531,0.07,,,,
50532,0.07,,,,
50533,0.07,,,,
50535,0.07,,,,
50536,0.07,,,,
50538,0.07,,,,
50539,0.07,,,,
50540,0.07,,,,
50541,0.07,,,,
50542,0.07,,,,
50543,0.07,,,,
50544,0.07,,,,
50545,0.07,,,,
50546,0.07,,,,
50548,0.07,,,,
50551,0.07,,,,
50552,0.07,,,,
50554,0.07,,,,
50556,0.07,,,,
50557,0.07,,,,
50558,0.07,,,,
50559,0.07,,,,
50560,0.07,,,,
50561,0.07,,,,
50562,0.07,,,,
50563,0.07,,,,
50565,0.07,,,,
50566,0.07,,,,
50567,0.07,,,,
50568,0.07,,,,
50569,0.07,,,,
50570,0.07,,,,
50571,0.07,,,,
50573,0.07,,,,
50574,0.07,,,,
50575,0.07,,,,
50576,0.07,,,,
50577,0.07,,,,
50578,0.07,,,,
50579,0.07,,,,
50581,0.07,,,,
50582,0.07,,,,
50583,0.07,,,,
50585,0.07,,,,
50586,0.07,,,,
50588,0.07,,,,
50590,0.07,,,,
50591,0.07,,,,
50592,0.07,,,,
50593,0.07,,,,
50594,0.07,,,,
50595,0.07,,,,
50597,0.07,,,,
50598,0.07,,,,
50599,0.07,,,,
50601,0.07,,,,
50602,0.07,,,,
50603,0.07,,,,
50604,0.07,,,,
50605,0.07,,,,
50606,0.07,,,,
50607,0.07,,,,
50608,0.07,,,,
50609,0.07,,,,
50611,0.07,,,,
50612,0.07,,,,
50613,0.07,,,,
50614,0.07,,,,
50616,0.07,,,,
50619,0.07,,,,
50620,0.07,,,,
50621,0.07,,,,
50622,0.07,,,,
50623,0.07,,,,
50624,0.07,,,,
50625,0.07,,,,
50626,0.07,,,,
50627,0.07,,,,
50628,0.07,,,,
50629,0.07,,,,
50630,0.07,,,,
50631,0.07,,,,
50632,0.07,,,,
50633,0.07,,,,
50634,0.07,,,,
50635,0.07,,,,
50636,0.07,,,,
50638,0.07,,,,
50641,0.07,,,,
50642,0.07,,,,
50643,0.07,,,,
50644,0.07,,,,
50645,0.07,,,,
50647,0.07,,,,
50648,0.07,,,,
50649,0.07,,,,
50650,0.07,,,,
50651,0.07,,,,
50652,0.07,,,,
50653,0.07,,,,
50654,0.07,,,,
50655,0.07,,,,
50657,0.07,,,,
50658,0.07,,,,
50659,0.07,,,,
50660,0.07,,,,
50661,0.07,,,,
50662,0.07,,,,
50664,0.07,,,,
50665,0.07,,,,
50666,0.07,,,,
50667,0.07,,,,
50668,0.07,,,,
50669,0.07,,,,
50670,0.07,,,,
50671,0.07,,,,
50672,0.07,,,,
50673,0.07,,,,
50674,0.07,,,,
50675,0.07,,,,
50676,0.07,,,,
50677,0.07,,,,
50680,0.07,,,,
50681,0.07,,,,
50682,0.07,,,,
50701,0.07,,,,
50702,0.07,,,,
50703,0.07,,,,
50704,0.07,,,,
50707,0.07,,,,
50801,0.07,,,,
50830,0.07,,,,
50831,0.07,,,,
50833,0.07,,,,
50835,0.07,,,,
50836,0.07,,,,
50837,0.07,,,,
50839,0.07,,,,
50840,0.07,,,,
50841,0.07,,,,
50842,0.07,,,,
50843,0.07,,,,
50845,0.07,,,,
50846,0.07,,,,
50847,0.07,,,,
50848,0.07,,,,
50849,0.07,,,,
50851,0.07,,,,
50853,0.07,,,,
50854,0.07,,,,
50857,0.07,,,,
50858,0.07,,,,
50859,0.07,,,,
50860,0.07,,,,
50861,0.07,,,,
50862,0.07,,,,
50863,0.07,,,,
50864,0.07,,,,
50936,0.06,,,,
50940,0.06,,,,
50947,0.06,,,,
50950,0.06,,,,
50980,0.06,,,,
50981,0.06,,,,
50982,0.06,,,,
50983,0.06,,,,
51001,0.07,,,,
51002,0.07,,,,
51003,0.07,,,,
51004,0.07,,,,
51005,0.07,,,,
51006,0.07,,,,
51007,0.07,,,,
51008,0.07,,,,
51009,0.07,,,,
51010,0.07,,,,
51011,0.07,,,,
51012,0.07,,,,
51014,0.07,,,,
51015,0.07,,,,
51016,0.07,,,,
51018,0.07,,,,
51019,0.07,,,,
51020,0.07,,,,
51022,0.07,,,,
51023,0.07,,,,
51024,0.07,,,,
51025,0.07,,,,
51026,0.07,,,,
51027,0.07,,,,
51028,0.07,,,,
51029,0.07,,,,
51030,0.07,,,,
51031,0.07,,,,
51033,0.07,,,,
51034,0.07,,,,
51035,0.07,,,,
51036,0.07,,,,
51037,0.07,,,,
51038,0.07,,,,
51039,0.07,,,,
51040,0.07,,,,
51041,0.07,,,,
51044,0.07,,,,
51045,0.07,,,,
51046,0.07,,,,
51047,0.07,,,,
51048,0.07,,,,
51049,0.07,,,,
51050,0.07,,,,
51051,0.07,,,,
51052,0.07,,,,
51053,0.07,,,,
51054,0.07,,,,
51055,0.07,,,,
51056,0.07,,,,
51058,0.07,,,,
51060,0.07,,,,
51061,0.07,,,,
51062,0.07,,,,
51063,0.07,,,,
51101,0.07,,,,
51102,0.07,,,,
51103,0.07,,,,
51104,0.07,,,,
51105,0.07,,,,
51106,0.07,,,,
51108,0.07,,,,
51109,0.07,,,,
51111,0.07,,,,
51201,0.07,,,,
51230,0.07,,,,
51231,0.07,,,,
51232,0.06,,,,
51234,0.07,,,,
51235,0.07,,,,
51237,0.07,,,,
51238,0.07,,,,
51239,0.07,,,,
51240,0.07,,,,
51241,0.07,,,,
51242,0.07,,,,
51243,0.07,,,,
51244,0.07,,,,
51245,0.07,,,,
51246,0.07,,,,
51247,0.07,,,,
51248,0.07,,,,
51249,0.07,,,,
51250,0.07,,,,
51301,0.07,,,,
51331,0.07,,,,
51333,0.07,,,,
51334,0.07,,,,
51338,0.07,,,,
51340,0.07,,,,
51341,0.07,,,,
51342,0.07,,,,
51343,0.07,,,,
51345,0.06,,,,
51346,0.07,,,,
51347,0.07,,,,
51350,0.06,,,,
51351,0.07,,,,
51354,0.06,,,,
51355,0.07,,,,
51357,0.07,,,,
51358,0.07,,,,
51360,0.07,,,,
51363,0.07,,,,
51364,0.07,,,,
51365,0.07,,,,
51366,0.07,,,,
51401,0.07,,,,
51430,0.07,,,,
51431,0.07,,,,
51432,0.07,,,,
51433,0.07,,,,
51436,0.07,,,,
51439,0.07,,,,
51440,0.07,,,,
51441,0.07,,,,
51442,0.07,,,,
51443,0.07,,,,
51444,0.07,,,,
51445,0.07,,,,
51446,0.07,,,,
51447,0.07,,,,
51448,0.07,,,,
51449,0.07,,,,
51450,0.07,,,,
51451,0.07,,,,
51452,0.07,,,,
51453,0.07,,,,
51454,0.07,,,,
51455,0.07,,,,
51458,0.07,,,,
51459,0.07,,,,
51460,0.07,,,,
51461,0.07,,,,
51462,0.07,,,,
51463,0.07,,,,
51465,0.07,,,,
51466,0.07,,,,
51467,0.07,,,,
51501,0.07,,,,
51502,0.07,,,,
51503,0.07,,,,
51510,0.07,,,,
51520,0.07,,,,
51521,0.07,,,,
51523,0.07,,,,
51525,0.07,,,,
51526,0.07,,,,
51527,0.07,,,,
51528,0.07,,,,
51529,0.07,,,,
51530,0.07,,,,
51531,0.07,,,,
51532,0.07,,,,
51533,0.07,,,,
51534,0.07,,,,
51535,0.07,,,,
51536,0.07,,,,
51537,0.07,,,,
51540,0.07,,,,
51541,0.07,,,,
51542,0.07,,,,
51543,0.07,,,,
51544,0.07,,,,
51545,0.07,,,,
51546,0.07,,,,
51548,0.07,,,,
51549,0.07,,,,
51550,0.07,,,,
51551,0.07,,,,
51552,0.07,,,,
51553,0.07,,,,
51554,0.07,,,,
51555,0.07,,,,
51556,0.07,,,,
51557,0.07,,,,
51558,0.07,,,,
51559,0.07,,,,
51560,0.07,,,,
51561,0.07,,,,
51562,0.07,,,,
51563,0.07,,,,
51564,0.07,,,,
51565,0.07,,,,
51566,0.07,,,,
51570,0.07,,,,
51571,0.07,,,,
51572,0.07,,,,
51573,0.07,,,,
51575,0.07,,,,
51576,0.07,,,,
51577,0.07,,,,
51578,0.07,,,,
51579,0.07,,,,
51593,0.07,,,,
51601,0.07,,,,
51603,0.07,,,,
51630,0.07,,,,
51631,0.07,,,,
51632,0.07,,,,
51636,0.07,,,,
51637,0.07,,,,
51638,0.07,,,,
51639,0.07,,,,
51640,0.07,,,,
51645,0.07,,,,
51646,0.07,,,,
51647,0.07,,,,
51648,0.07,,,,
51649,0.07,,,,
51650,0.07,,,,
51651,0.07,,,,
51652,0.07,,,,
51653,0.07,,,,
51654,0.07,,,,
51656,0.07,,,,
52001,0.07,,,,
52002,0.07,,,,
52003,0.07,,,,
52004,0.07,,,,
52030,0.07,,,,
52031,0.07,,,,
52032,0.07,,,,
52033,0.07,,,,
52035,0.07,,,,
52036,0.07,,,,
52037,0.07,,,,
52038,0.07,,,,
52039,0.07,,,,
52040,0.07,,,,
52041,0.07,,,,
52042,0.07,,,,
52043,0.07,,,,
52044,0.07,,,,
52045,0.07,,,,
52046,0.07,,,,
52047,0.07,,,,
52048,0.07,,,,
52049,0.07,,,,
52050,0.07,,,,
52052,0.07,,,,
52053,0.07,,,,
52054,0.07,,,,
52056,0.07,,,,
52057,0.07,,,,
52060,0.07,,,,
52064,0.07,,,,
52065,0.07,,,,
52066,0.07,,,,
52068,0.07,,,,
52069,0.07,,,,
52070,0.07,,,,
52071,0.07,,,,
52072,0.07,,,,
52073,0.07,,,,
52074,0.07,,,,
52075,0.07,,,,
52076,0.07,,,,
52077,0.07,,,,
52078,0.07,,,,
52079,0.07,,,,
52099,0.07,,,,
52101,0.07,,,,
52132,0.07,,,,
52133,0.07,,,,
52134,0.07,,,,
52135,0.07,,,,
52136,0.07,,,,
52140,0.07,,,,
52141,0.07,,,,
52142,0.07,,,,
52144,0.07,,,,
52146,0.07,,,,
52147,0.07,,,,
52149,0.07,,,,
52151,0.07,,,,
52154,0.07,,,,
52155,0.07,,,,
52156,0.07,,,,
52157,0.07,,,,
52158,0.07,,,,
52159,0.07,,,,
52160,0.07,,,,
52161,0.07,,,,
52162,0.07,,,,
52163,0.07,,,,
52164,0.07,,,,
52165,0.07,,,,
52166,0.07,,,,
52168,0.07,,,,
52169,0.07,,,,
52170,0.07,,,,
52171,0.07,,,,
52172,0.07,,,,
52175,0.07,,,,
52201,0.07,,,,
52202,0.07,,,,
52203,0.07,,,,
52204,0.07,,,,
52205,0.07,,,,
52206,0.07,,,,
52207,0.07,,,,
52208,0.07,,,,
52209,0.07,,,,
52210,0.07,,,,
52211,0.07,,,,
52212,0.07,,,,
52213,0.07,,,,
52214,0.07,,,,
52215,0.07,,,,
52216,0.07,,,,
52217,0.07,,,,
52218,0.07,,,,
52219,0.07,,,,
52220,0.07,,,,
52221,0.07,,,,
52222,0.07,,,,
52223,0.07,,,,
52224,0.07,,,,
52225,0.07,,,,
52227,0.07,,,,
52228,0.07,,,,
52229,0.07,,,,
52231,0.07,,,,
52232,0.07,,,,
52233,0.07,,,,
52235,0.07,,,,
52236,0.07,,,,
52237,0.07,,,,
52240,0.06,,,,
52241,0.06,,,,
52242,0.06,,,,
52243,0.06,,,,
52244,0.06,,,,
52245,0.06,,,,
52246,0.06,,,,
52247,0.07,,,,
52248,0.07,,,,
52249,0.07,,,,
52251,0.07,,,,
52252,0.07,,,,
52253,0.07,,,,
52254,0.07,,,,
52255,0.07,,,,
52257,0.07,,,,
52301,0.07,,,,
52302,0.07,,,,
52305,0.07,,,,
52306,0.07,,,,
52307,0.07,,,,
52308,0.07,,,,
52309,0.07,,,,
52310,0.07,,,,
52312,0.07,,,,
52313,0.07,,,,
52314,0.07,,,,
52315,0.07,,,,
52316,0.07,,,,
52317,0.06,,,,
52318,0.07,,,,
52320,0.07,,,,
52321,0.07,,,,
52322,0.06,,,,
52323,0.07,,,,
52324,0.07,,,,
52325,0.07,,,,
52326,0.07,,,,
52327,0.07,,,,
52328,0.07,,,,
52329,0.07,,,,
52330,0.07,,,,
52332,0.07,,,,
52333,0.06,,,,
52334,0.07,,,,
52335,0.07,,,,
52336,0.07,,,,
52337,0.07,,,,
52338,0.06,,,,
52339,0.07,,,,
52340,0.06,,,,
52341,0.07,,,,
52342,0.07,,,,
52344,0.07,,,,
52345,0.07,,,,
52346,0.07,,,,
52347,0.07,,,,
52348,0.07,,,,
52349,0.07,,,,
52351,0.06,,,,
52352,0.07,,,,
52353,0.07,,,,
52354,0.07,,,,
52355,0.07,,,,
52356,0.07,,,,
52358,0.07,,,,
52359,0.07,,,,
52361,0.07,,,,
52362,0.07,,,,
52401,0.07,,,,
52402,0.07,,,,
52403,0.07,,,,
52404,0.07,,,,
52405,0.07,,,,
52406,0.07,,,,
52407,0.07,,,,
52408,0.07,,,,
52409,0.07,,,,
52410,0.07,,,,
52411,0.07,,,,
52497,0.07,,,,
52498,0.07,,,,
52499,0.07,,,,
52501,0.07,,,,
52530,0.07,,,,
52531,0.07,,,,
52533,0.07,,,,
52534,0.07,,,,
52535,0.07,,,,
52536,0.07,,,,
52537,0.07,,,,
52540,0.07,,,,
52542,0.07,,,,
52543,0.07,,,,
52544,0.07,,,,
52548,0.07,,,,
52549,0.07,,,,
52550,0.07,,,,
52551,0.07,,,,
52552,0.07,,,,
52553,0.07,,,,
52554,0.07,,,,
52555,0.07,,,,
52556,0.07,,,,
52557,0.07,,,,
52560,0.07,,,,
52561,0.07,,,,
52562,0.07,,,,
52563,0.07,,,,
52565,0.07,,,,
52566,0.07,,,,
52567,0.07,,,,
52568,0.07,,,,
52569,0.07,,,,
52570,0.07,,,,
52571,0.07,,,,
52572,0.07,,,,
52573,0.07,,,,
52574,0.07,,,,
52576,0.07,,,,
52577,0.07,,,,
52580,0.07,,,,
52581,0.07,,,,
52583,0.07,,,,
52584,0.07,,,,
52585,0.07,,,,
52586,0.07,,,,
52588,0.07,,,,
52590,0.07,,,,
52591,0.07,,,,
52593,0.07,,,,
52594,0.07,,,,
52595,0.07,,,,
52601,0.07,,,,
52619,0.07,,,,
52620,0.07,,,,
52621,0.07,,,,
52623,0.07,,,,
52624,0.07,,,,
52625,0.07,,,,
52626,0.07,,,,
52627,0.07,,,,
52630,0.07,,,,
52631,0.07,,,,
52632,0.07,,,,
52635,0.07,,,,
52637,0.07,,,,
52638,0.07,,,,
52639,0.07,,,,
52640,0.07,,,,
52641,0.07,,,,
52642,0.07,,,,
52644,0.07,,,,
52645,0.07,,,,
52646,0.07,,,,
52647,0.07,,,,
52648,0.07,,,,
52649,0.07,,,,
52650,0.07,,,,
52651,0.07,,,,
52652,0.07,,,,
52653,0.07,,,,
52654,0.07,,,,
52655,0.07,,,,
52656,0.07,,,,
52657,0.07,,,,
52658,0.07,,,,
52659,0.07,,,,
52660,0.07,,,,
52701,0.07,,,,
52720,0.07,,,,
52721,0.07,,,,
52722,0.07,,,,
52726,0.07,,,,
52727,0.07,,,,
52728,0.07,,,,
52729,0.07,,,,
52730,0.07,,,,
52731,0.07,,,,
52732,0.07,,,,
52733,0.07,,,,
52734,0.07,,,,
52736,0.07,,,,
52737,0.07,,,,
52738,0.07,,,,
52739,0.07,,,,
52742,0.07,,,,
52745,0.07,,,,
52746,0.07,,,,
52747,0.07,,,,
52748,0.07,,,,
52749,0.07,,,,
52750,0.07,,,,
52751,0.07,,,,
52752,0.07,,,,
52753,0.07,,,,
52754,0.07,,,,
52755,0.07,,,,
52756,0.07,,,,
52757,0.07,,,,
52758,0.07,,,,
52759,0.07,,,,
52760,0.07,,,,
52761,0.07,,,,
52765,0.07,,,,
52766,0.07,,,,
52767,0.07,,,,
52768,0.07,,,,
52769,0.07,,,,
52771,0.07,,,,
52772,0.07,,,,
52773,0.07,,,,
52774,0.07,,,,
52776,0.07,,,,
52777,0.07,,,,
52778,0.07,,,,
52801,0.07,,,,
52802,0.07,,,,
52803,0.07,,,,
52804,0.07,,,,
52805,0.07,,,,
52806,0.07,,,,
52807,0.07,,,,
52808,0.07,,,,
52809,0.07,,,,
