ZipCode,EstimatedCombinedRate
54425,0.055
54426,0.055
54427,0.055
54428,0.055
54429,0.055
54430,0.055
54433,0.055
54435,0.055
54436,0.055
54437,0.055
54440,0.055
54441,0.055
54442,0.055
54443,0.055
54446,0.055
54447,0.055
54448,0.055
54449,0.055
54450,0.055
54451,0.055
54452,0.055
54454,0.055
54455,0.055
54456,0.055
54457,0.055
54458,0.055
54459,0.055
54460,0.055
54462,0.055
54463,0.055
54464,0.055
54465,0.055
54466,0.055
54467,0.055
54469,0.055
54470,0.055
54471,0.055
54472,0.055
54473,0.055
54474,0.055
54475,0.055
54476,0.055
54479,0.055
54480,0.055
54481,0.055
54482,0.055
54484,0.055
54485,0.055
54486,0.055
54487,0.055
54488,0.055
54489,0.055
54490,0.055
54491,0.055
54492,0.055
54493,0.055
54494,0.055
54495,0.055
54498,0.055
54499,0.055
54501,0.055
54511,0.055
54512,0.055
54513,0.055
54514,0.055
54515,0.055
54517,0.055
54519,0.055
54520,0.055
54521,0.055
54524,0.055
54525,0.055
54526,0.055
54527,0.055
54529,0.055
54530,0.055
54531,0.055
54532,0.055
54534,0.055
54536,0.055
54537,0.055
54538,0.055
54539,0.055
54540,0.055
54541,0.055
54542,0.055
54543,0.055
54545,0.055
54546,0.055
54547,0.055
54548,0.055
54550,0.055
54552,0.055
54554,0.055
54555,0.055
54556,0.055
54557,0.055
54558,0.055
54559,0.055
54560,0.055
54561,0.055
54562,0.055
54563,0.055
54564,0.055
54565,0.055
54566,0.055
54568,0.055
54601,0.055
54602,0.055
54603,0.055
54610,0.055
54611,0.055
54612,0.055
54613,0.055
54614,0.055
54615,0.055
54616,0.055
54618,0.055
54619,0.055
54620,0.055
54621,0.055
54622,0.055
54623,0.055
54624,0.055
54625,0.055
54626,0.055
54627,0.055
54628,0.055
54629,0.055
54630,0.055
54631,0.055
54632,0.055
54634,0.055
54635,0.055
54636,0.055
54637,0.055
54638,0.055
54639,0.055
54640,0.055
54641,0.055
54642,0.055
54643,0.055
54644,0.055
54645,0.055
54646,0.055
54648,0.055
54649,0.055
54650,0.055
54651,0.055
54652,0.055
54653,0.055
54654,0.055
54655,0.055
54656,0.055
54657,0.055
54658,0.055
54659,0.055
54660,0.055
54661,0.055
54662,0.055
54664,0.055
54665,0.055
54666,0.055
54667,0.055
54669,0.055
54670,0.055
54701,0.055
54702,0.055
54703,0.055
54720,0.055
54721,0.055
54722,0.055
54723,0.055
54724,0.055
54725,0.055
54726,0.055
54727,0.055
54728,0.055
54729,0.055
54730,0.055
54731,0.055
54732,0.055
54733,0.055
54734,0.055
54735,0.055
54736,0.055
54737,0.055
54738,0.055
54739,0.055
54740,0.055
54741,0.055
54742,0.055
54743,0.055
54745,0.055
54746,0.055
54747,0.055
54748,0.055
54749,0.055
54750,0.055
54751,0.055
54754,0.055
54755,0.055
54756,0.055
54757,0.055
54758,0.055
54759,0.055
54760,0.055
54761,0.055
54762,0.055
54763,0.055
54764,0.055
54765,0.055
54766,0.055
54767,0.055
54768,0.055
54769,0.055
54770,0.055
54771,0.055
54772,0.055
54773,0.055
54774,0.055
54801,0.055
54805,0.055
54806,0.055
54810,0.055
54812,0.055
54813,0.055
54814,0.055
54816,0.055
54817,0.055
54818,0.055
54819,0.055
54820,0.055
54821,0.055
54822,0.055
54824,0.055
54826,0.055
54827,0.055
54828,0.055
54829,0.055
54830,0.055
54832,0.055
54835,0.055
54836,0.055
54837,0.055
54838,0.055
54839,0.055
54840,0.055
54841,0.055
54842,0.055
54843,0.055
54844,0.055
54845,0.055
54846,0.055
54847,0.055
54848,0.055
54849,0.055
54850,0.055
54853,0.055
54854,0.055
54855,0.055
54856,0.055
54857,0.055
54858,0.055
54859,0.055
54861,0.055
54862,0.055
54864,0.055
54865,0.055
54867,0.055
54868,0.055
54870,0.055
54871,0.055
54872,0.055
54873,0.055
54874,0.055
54875,0.055
54876,0.055
54880,0.055
54888,0.055
54889,0.055
54890,0.055
54891,0.055
54893,0.055
54895,0.055
54896,0.055
54901,0.05
54902,0.05
54903,0.05
54904,0.05
54906,0.05
54909,0.055
54911,0.05
54912,0.05
54913,0.05
54914,0.05
54915,0.05
54919,0.05
54921,0.055
54922,0.05
54923,0.055
54926,0.055
54927,0.05
54928,0.055
54929,0.055
54930,0.055
54931,0.05
54932,0.055
54933,0.055
54935,0.055
54936,0.055
54937,0.055
54940,0.055
54941,0.055
54942,0.05
54943,0.055
54944,0.05
54945,0.055
54946,0.055
54947,0.05
54948,0.055
54949,0.055
54950,0.055
54952,0.05
54956,0.05
54957,0.05
54960,0.055
54961,0.055
54962,0.055
54963,0.05
54964,0.05
54965,0.055
54966,0.055
54967,0.055
54968,0.055
54969,0.055
54970,0.055
54971,0.055
54974,0.055
54976,0.055
54977,0.055
54978,0.055
54979,0.055
54980,0.05
54981,0.055
54982,0.055
54983,0.055
54984,0.055
54985,0.05
54986,0.05
54990,0.055
