ZipCode,EstimatedCombinedRate
69346,0.055
69347,0.055
69348,0.055
69350,0.055
69351,0.055
69352,0.055
69353,0.065
69354,0.055
69355,0.055
69356,0.055
69357,0.055
69358,0.055
69360,0.055
69361,0.07
69363,0.07
69365,0.07
69366,0.055
69367,0.055
