ZipCode,EstimatedCombinedRate,,,,
20594,0.0575,,,,
20597,0.0575,,,,
20599,0.0575,,,,
56901,0.0575,,,,
56902,0.0575,,,,
56904,0.0575,,,,
56908,0.0575,,,,
56915,0.0575,,,,
56920,0.0575,,,,
56933,0.0575,,,,
56935,0.0575,,,,
56944,0.0575,,,,
56945,0.0575,,,,
56950,0.0575,,,,
56965,0.0575,,,,
56967,0.0575,,,,
56972,0.0575,,,,
56998,0.0575,,,,
56999,0.0575,,,,
